<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.12	12:00:00	651380.00	654000.00	648380.00	649100.00	38524	231837	1
2025.08.12	16:00:00	649100.00	654600.00	648880.00	654420.00	16520	99641	1
2025.08.13	08:00:00	655560.00	665120.00	652820.00	657800.00	68694	380819	1
2025.08.13	12:00:00	658000.00	664620.00	654240.00	663320.00	49800	314290	1
2025.08.13	16:00:00	663320.00	672000.00	662560.00	669580.00	31853	196284	1
2025.08.14	08:00:00	664820.00	664820.00	642400.00	647160.00	82634	473701	1
2025.08.14	12:00:00	647100.00	648000.00	640060.00	644640.00	50164	329005	1
2025.08.14	16:00:00	644640.00	647580.00	641500.00	642340.00	17835	114198	1
2025.08.15	08:00:00	648960.00	648960.00	636960.00	637740.00	47329	248163	1
2025.08.15	12:00:00	637740.00	640960.00	634800.00	637280.00	49891	343693	1
2025.08.15	16:00:00	637220.00	638200.00	634940.00	636140.00	16153	97144	1
2025.08.18	08:00:00	624000.00	630220.00	624000.00	629700.00	45953	227772	1
2025.08.18	12:00:00	629660.00	638000.00	628660.00	636760.00	43719	254613	1
2025.08.18	16:00:00	636820.00	639820.00	634260.00	639140.00	18082	102023	1
2025.08.19	08:00:00	631500.00	638820.00	625800.00	626760.00	51260	271060	1
2025.08.19	12:00:00	626820.00	628440.00	622200.00	623500.00	42642	255173	1
2025.08.19	16:00:00	623420.00	627960.00	622120.00	626720.00	18147	112317	1
2025.08.20	08:00:00	626980.00	629700.00	617140.00	623400.00	57465	287726	1
2025.08.20	12:00:00	623400.00	628880.00	622260.00	623560.00	49266	296467	1
2025.08.20	16:00:00	623500.00	631160.00	623340.00	630300.00	18435	109085	1
2025.08.21	08:00:00	623860.00	626980.00	621460.00	623580.00	68569	326349	1
2025.08.21	12:00:00	623640.00	624380.00	616380.00	618660.00	54674	311530	1
2025.08.21	16:00:00	618660.00	619920.00	615500.00	617360.00	23776	119307	1
2025.08.22	08:00:00	617200.00	634640.00	612440.00	630220.00	78630	424406	1
2025.08.22	12:00:00	630220.00	639240.00	630180.00	635720.00	45727	243830	1
2025.08.22	16:00:00	635620.00	638980.00	634400.00	638120.00	15812	110550	1
2025.08.25	08:00:00	607840.00	609040.00	601360.00	608620.00	55171	289434	1
2025.08.25	12:00:00	608660.00	612400.00	606860.00	610220.00	48357	317601	1
2025.08.25	16:00:00	610260.00	610460.00	589480.00	589700.00	44771	289163	1
