<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.12.07	12:00:00	143022	143366	141313	142074	2374877	7637708	1
2022.12.07	16:00:00	142074	142593	141794	142457	863712	2863160	1
2022.12.08	08:00:00	142197	142593	140865	141931	2428144	6843844	1
2022.12.08	12:00:00	141924	142009	139358	139943	2186492	7112084	1
2022.12.08	16:00:00	139943	140326	139001	139248	853894	2974103	1
2022.12.09	08:00:00	140170	140891	139202	140469	2334454	6566576	1
2022.12.09	12:00:00	140469	141248	140073	140586	1381561	4072115	1
2022.12.09	16:00:00	140592	140605	139618	140040	597029	1932190	1
2022.12.12	08:00:00	140190	140190	134823	135473	2730746	7933059	1
2022.12.12	12:00:00	135473	136571	135051	136032	1785188	6104977	1
2022.12.12	16:00:00	136032	137662	135817	136123	910275	3025824	1
2022.12.13	08:00:00	136402	139027	136181	137539	2808827	7218614	1
2022.12.13	12:00:00	137532	138234	136142	136480	2150730	6626591	1
2022.12.13	16:00:00	136486	136850	133953	134628	1328071	3850233	1
2022.12.14	08:00:00	133618	134038	132049	132131	2430914	6581284	1
2022.12.14	12:00:00	132131	134412	131705	134057	2392461	7366663	1
2022.12.14	16:00:00	134050	135378	133339	134279	1667062	4256860	1
2022.12.15	08:00:00	133478	136783	133059	135963	2475898	6635546	1
2022.12.15	12:00:00	135969	136262	133980	134908	2232361	7034681	1
2022.12.15	16:00:00	134908	135340	133910	134520	863792	2750973	1
2022.12.16	08:00:00	133593	134724	132805	133694	2411597	6554502	1
2022.12.16	12:00:00	133701	133726	132309	132614	1948556	5846241	1
2022.12.16	16:00:00	132614	133542	132474	133072	805020	2550130	1
2022.12.19	08:00:00	133440	134609	132417	133879	2392953	6574575	1
2022.12.19	12:00:00	133879	136039	133853	135607	2050848	6179824	1
2022.12.19	16:00:00	135613	135810	134660	135709	850126	2707179	1
2022.12.20	08:00:00	135607	139184	134914	138860	2908641	8419549	1
2022.12.20	12:00:00	138860	139521	137895	138714	2190692	7057803	1
2022.12.20	16:00:00	138708	138962	137958	138943	828857	2705198	1
2022.12.21	08:00:00	139426	139553	136948	138104	2966279	7914507	1
2022.12.21	12:00:00	138111	139242	137837	138797	2155234	6593943	1
2022.12.21	16:00:00	138803	139089	138435	138968	725290	2359901	1
2022.12.22	08:00:00	138524	140074	138276	138619	2648853	7008153	1
2022.12.22	12:00:00	138613	139343	137494	137653	2094861	6179924	1
2022.12.22	16:00:00	137647	139337	137628	139019	890266	2677122	1
2022.12.23	08:00:00	139235	141637	138886	141180	2611828	6592297	1
2022.12.23	12:00:00	141180	142114	140875	141351	1528189	4621993	1
2022.12.23	16:00:00	141358	141885	140957	141612	650002	2143939	1
2022.12.26	08:00:00	141370	142050	139718	140385	1984230	4791933	1
2022.12.26	12:00:00	140385	140919	139845	140296	1181474	2938084	1
2022.12.26	16:00:00	140296	140805	140182	140455	473005	1262254	1
2022.12.27	08:00:00	141288	141536	138454	139184	2207928	6033779	1
2022.12.27	12:00:00	139184	140697	138975	139623	1787816	5712033	1
2022.12.27	16:00:00	139629	140303	139223	139909	639937	2141213	1
2022.12.28	08:00:00	140277	142317	140049	141701	2354007	6398394	1
2022.12.28	12:00:00	141701	142540	140951	142114	1916148	5818519	1
