<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.09.06	113.75	114.31	112.25	112.25	29440	4406355	1
2023.09.08	111.64	112.02	111.27	111.66	40543	3508422	1
2023.09.11	112.64	113.57	112.10	113.48	34014	4603172	1
2023.09.12	113.50	114.50	113.39	114.22	49390	3705776	1
2023.09.13	114.21	115.68	113.99	114.46	79633	6248355	1
2023.09.14	115.20	116.04	115.05	115.59	44521	5310662	1
2023.09.15	115.88	116.03	114.92	114.92	73337	7203052	1
2023.09.18	115.27	115.77	114.44	114.65	55770	10050389	1
2023.09.19	114.67	114.90	114.04	114.10	43833	6332907	1
2023.09.20	114.60	116.00	114.58	115.03	112107	5088757	1
2023.09.21	113.45	113.45	112.48	112.60	59700	5934471	1
2023.09.22	113.33	113.42	112.30	112.61	34958	3994514	1
2023.09.25	112.11	112.57	111.93	112.57	42691	2741332	1
2023.09.26	111.90	111.90	110.65	110.65	61699	5567555	1
2023.09.27	111.50	111.82	109.89	110.70	55452	4850443	1
2023.09.28	110.57	112.41	110.57	112.18	45578	3948319	1
2023.09.29	113.37	113.39	112.30	113.15	70228	4737836	1
2023.10.02	112.64	113.14	111.23	111.49	41539	4050713	1
2023.10.03	111.18	111.53	109.66	109.82	50091	7808004	1
2023.10.04	110.16	110.68	109.58	110.18	51786	3106290	1
2023.10.05	110.06	110.86	109.27	109.75	62969	4169234	1
2023.10.06	108.90	110.99	108.19	110.66	45952	3818695	1
2023.10.09	110.18	111.74	109.95	111.74	43052	3158064	1
2023.10.10	112.00	113.36	111.99	113.13	37213	3911645	1
2023.10.11	113.31	113.55	112.66	113.50	48066	2993640	1
2023.10.13	113.15	113.44	112.06	112.06	42291	3427278	1
2023.10.16	113.00	113.35	112.48	112.94	31166	2198976	1
2023.10.17	112.18	113.35	112.01	112.34	57957	4317978	1
2023.10.18	111.66	111.80	110.37	110.37	67945	5727380	1
2023.10.19	110.46	111.63	110.46	110.60	56941	6437818	1
2023.10.20	110.30	110.63	109.08	109.50	66748	7300512	1
2023.10.23	109.10	110.25	108.77	109.35	52173	4229233	1
2023.10.24	110.30	110.75	109.33	110.24	38648	3828070	1
2023.10.25	110.52	110.63	109.19	109.35	31324	3563784	1
2023.10.26	109.63	111.68	109.57	111.40	48551	4135331	1
2023.10.27	111.54	111.82	109.42	109.85	60632	4369546	1
2023.10.30	110.30	110.73	108.81	108.96	38003	4508257	1
2023.10.31	109.19	110.15	108.68	109.62	67592	3890099	1
2023.11.01	110.14	111.96	110.14	111.56	45888	5599450	1
2023.11.03	113.70	114.90	113.45	114.75	74300	7903223	1
2023.11.06	115.00	115.11	114.42	114.81	49510	5346525	1
2023.11.07	114.41	115.97	114.38	115.67	60601	4103021	1
2023.11.08	115.76	116.34	114.84	115.52	62781	4236596	1
2023.11.09	115.99	116.64	114.79	115.18	92011	9174459	1
2023.11.10	115.91	117.19	115.91	117.01	68025	5238376	1
2023.11.13	116.50	116.88	116.19	116.82	49241	3203596	1
2023.11.14	117.18	120.00	117.18	119.61	90879	8550012	1
2023.11.16	119.61	120.96	119.49	120.96	100226	7990919	1
2023.11.17	121.20	121.60	120.72	121.10	61205	7507173	1
2023.11.20	121.44	122.38	121.15	122.25	124529	7054666	1
2023.11.21	121.67	122.11	121.18	121.76	75430	6525509	1
2023.11.22	122.28	123.05	121.70	122.15	145539	5294068	1
2023.11.23	122.12	122.96	121.95	122.83	116693	4782221	1
2023.11.24	122.14	122.48	121.62	121.66	86464	5173049	1
2023.11.27	122.03	122.13	121.12	121.94	111106	4048001	1
2023.11.28	121.89	123.10	121.59	122.72	45988	3756033	1
2023.11.29	123.20	123.48	122.17	122.27	52795	4260445	1
2023.11.30	122.83	123.60	122.37	123.57	53443	4784759	1
2023.12.01	123.42	124.37	122.85	124.24	59599	4618146	1
2023.12.04	123.50	123.96	122.83	122.96	69792	3767844	1
2023.12.05	122.93	123.68	122.66	123.01	56463	2878675	1
2023.12.06	123.58	123.77	121.72	121.72	40058	2838764	1
2023.12.07	122.19	122.80	121.79	122.29	67462	2851292	1
2023.12.08	122.54	123.50	121.80	123.31	51951	4746015	1
2023.12.11	122.90	123.35	122.66	123.11	65088	3169394	1
2023.12.12	123.21	123.58	122.22	122.60	35398	3630482	1
2023.12.13	122.68	126.12	122.50	126.12	122726	6404421	1
2023.12.14	127.00	127.30	126.52	126.88	82462	8207858	1
2023.12.15	127.20	127.78	126.00	126.28	43278	5585629	1
2023.12.18	126.85	127.54	126.62	127.27	40643	3277656	1
2023.12.19	127.56	128.10	127.30	128.05	62184	3172241	1
2023.12.20	127.92	128.45	126.78	126.82	48744	3882111	1
2023.12.21	127.69	128.40	127.58	128.35	59812	4749171	1
2023.12.22	128.51	129.17	128.21	128.94	43049	2840232	1
2023.12.26	129.02	129.74	129.02	129.65	56453	6023859	1
2023.12.27	129.55	130.46	129.42	130.46	54398	5036285	1
2023.12.28	129.86	130.52	129.86	130.39	38232	3450804	1
2024.01.02	129.80	129.89	128.21	128.76	45546	4391818	1
2024.01.03	128.74	129.70	128.36	128.99	53752	6296453	1
2024.01.04	128.86	128.86	127.17	127.35	80239	6082509	1
2024.01.05	127.08	128.75	126.71	128.25	57670	3017418	1
2024.01.08	127.48	128.62	127.15	128.57	48277	4044932	1
2024.01.09	127.82	127.99	127.33	127.59	47009	4400464	1
2024.01.10	127.48	127.78	126.64	126.94	57819	5957200	1
2024.01.11	127.02	127.44	126.07	126.81	49322	6289868	1
2024.01.12	126.80	128.07	126.60	127.23	38416	4541810	1
2024.01.15	126.61	127.82	126.43	127.82	108471	3422719	1
2024.01.16	126.90	127.04	125.36	125.49	90473	8011377	1
2024.01.17	125.15	125.49	124.50	124.53	79680	7954584	1
2024.01.18	125.05	125.15	123.56	123.56	82629	6157111	1
2024.01.19	123.89	124.09	122.80	123.84	91349	11003738	1
2024.01.22	123.80	124.12	122.17	122.70	99100	5611826	1
2024.01.23	123.41	124.55	123.25	124.55	77888	7158074	1
2024.01.24	125.20	125.66	123.91	123.97	48464	4223685	1
2024.01.25	124.10	124.95	124.07	124.46	39717	3254694	1
2024.01.26	124.51	125.44	124.05	125.08	34801	3192701	1
2024.01.29	124.82	125.29	124.08	124.75	34743	3269013	1
2024.01.30	124.35	124.51	123.34	123.57	62155	7598132	1
2024.01.31	123.67	125.81	123.67	123.95	91349	8702170	1
2024.02.01	124.14	124.76	123.50	124.76	47131	5754772	1
2024.02.02	124.79	125.15	122.90	123.32	73981	9014408	1
2024.02.05	123.57	124.06	122.68	123.86	47141	3720488	1
2024.02.06	124.31	126.88	124.31	126.88	63874	4913304	1
2024.02.07	126.35	126.45	125.61	126.05	39948	5308938	1
2024.02.08	126.04	126.27	124.16	124.51	74373	4882585	1
2024.02.09	124.57	125.20	123.82	124.13	72851	7625708	1
2024.02.14	123.90	123.90	122.93	123.23	39578	6783904	1
2024.02.15	123.58	124.06	123.16	124.06	65028	3311439	1
2024.02.16	124.57	125.28	123.85	124.88	84090	9643814	1
2024.02.19	124.50	125.22	124.29	125.14	83786	4107359	1
2024.02.20	124.59	126.19	124.58	126.19	67682	6839063	1
2024.02.21	126.15	126.20	125.50	126.18	59116	4663969	1
2024.02.22	126.66	126.97	126.11	126.30	75247	6034254	1
2024.02.23	126.60	126.79	125.29	125.61	67550	4046434	1
2024.02.26	125.30	126.19	125.29	125.77	53699	3146684	1
2024.02.27	126.64	127.84	126.64	127.84	58584	4383517	1
2024.02.28	127.18	127.50	125.92	126.26	106931	4808666	1
2024.02.29	125.71	126.13	124.91	125.25	71643	8591622	1
2024.03.01	125.25	125.92	124.94	125.24	48160	3484857	1
2024.03.04	125.27	125.50	124.48	124.50	71983	5601510	1
2024.03.05	124.72	125.23	124.07	124.40	67951	3539742	1
2024.03.06	124.90	125.54	124.69	125.15	78994	3578884	1
2024.03.07	125.30	125.38	124.30	124.67	48691	3472675	1
2024.03.08	122.51	123.84	122.15	123.26	135405	8287551	1
2024.03.11	122.50	123.32	122.32	122.32	89133	4301093	1
2024.03.12	123.26	124.30	122.90	123.81	71030	3143544	1
2024.03.13	123.80	124.79	123.64	124.37	91359	5669376	1
2024.03.14	124.42	124.54	123.43	123.82	118949	4233788	1
2024.03.15	123.94	124.23	122.77	122.87	62485	6690411	1
2024.03.18	123.38	123.83	122.60	123.05	53821	2753627	1
2024.03.19	123.55	124.23	123.40	123.73	58431	7604705	1
2024.03.20	123.83	125.45	123.59	125.45	76818	6863547	1
2024.03.21	125.54	125.64	124.37	124.37	68719	3950590	1
2024.03.22	124.10	124.23	123.18	123.21	45864	3379827	1
2024.03.25	123.29	123.50	123.03	123.19	58787	3299498	1
2024.03.26	123.00	123.51	122.90	123.24	81117	3841275	1
2024.03.27	123.00	124.07	122.52	124.05	68195	3296437	1
2024.03.28	123.82	124.66	123.57	124.33	42957	3733310	1
2024.04.01	124.68	124.93	123.09	123.29	57769	3129542	1
2024.04.02	123.27	123.92	122.96	123.74	93214	4144172	1
2024.04.03	123.64	123.99	122.50	123.54	70324	4154131	1
2024.04.04	124.40	125.86	123.43	123.68	43841	7346367	1
2024.04.05	123.70	123.74	122.69	122.90	64025	4733645	1
2024.04.08	123.60	125.43	123.40	125.13	48917	3885696	1
2024.04.09	125.71	126.21	125.43	126.21	88706	7345517	1
2024.04.10	125.60	125.60	124.00	124.15	80775	7337316	1
2024.04.11	124.10	124.24	123.33	123.72	156149	5565522	1
2024.04.12	123.61	123.95	121.95	122.12	113615	7827786	1
2024.04.15	122.27	122.59	121.35	121.55	133095	5630895	1
2024.04.16	120.80	121.54	120.15	120.85	377391	4825202	1
2024.04.17	121.50	121.68	120.02	120.54	114757	8562974	1
2024.04.18	120.88	121.50	119.81	120.48	53318	8476294	1
2024.04.19	120.51	121.86	120.51	121.52	61756	6952199	1
2024.04.22	121.72	122.36	120.96	121.80	38735	5962998	1
2024.04.23	121.14	122.19	120.65	121.41	39163	3925593	1
2024.04.24	121.80	121.80	120.90	120.97	39689	3023353	1
2024.04.25	120.60	121.13	120.05	120.91	39600	2680171	1
2024.04.26	121.70	123.13	121.70	122.83	58569	5902605	1
2024.04.29	122.94	123.77	122.83	123.77	45577	3936000	1
2024.04.30	123.21	123.28	122.16	122.38	52037	4891309	1
2024.05.02	123.87	124.00	122.89	123.35	44651	4201915	1
2024.05.03	124.73	125.12	124.55	124.95	71801	8066100	1
2024.05.06	124.72	125.44	124.52	124.71	31575	2494676	1
2024.05.07	125.47	125.97	125.30	125.40	37946	4458951	1
2024.05.08	124.59	125.80	124.31	125.75	30388	2563466	1
2024.05.09	124.22	124.74	123.65	124.52	100896	5235426	1
2024.05.10	124.63	125.26	123.79	124.01	62780	5481906	1
2024.05.13	124.26	124.98	124.10	124.56	52509	5019698	1
2024.05.14	124.22	125.25	124.20	124.81	75013	4930941	1
2024.05.15	123.66	124.62	123.34	124.23	65171	8322119	1
2024.05.16	125.36	125.39	124.17	124.55	54354	5538316	1
2024.05.17	124.28	124.76	123.99	124.37	61186	5037651	1
2024.05.20	124.20	124.99	123.74	124.12	156322	3438136	1
2024.05.21	124.38	124.44	123.51	123.70	54545	2745707	1
2024.05.22	123.14	123.16	121.91	122.07	258174	3588106	1
2024.05.23	122.00	122.05	120.80	121.10	93332	5507568	1
2024.05.24	121.27	121.64	120.63	120.64	82799	3789370	1
2024.05.27	120.87	120.94	120.45	120.87	53913	2196404	1
2024.05.28	121.82	121.82	119.94	120.18	63702	5503733	1
2024.05.29	119.42	119.56	118.91	119.12	101963	6144152	1
2024.05.31	119.07	119.28	118.36	118.66	95697	3978396	1
2024.06.03	118.65	118.95	117.92	118.44	110600	3969550	1
2024.06.04	118.04	118.38	117.38	118.16	68821	4250376	1
2024.06.05	118.13	118.64	117.69	117.90	77507	3457724	1
2024.06.06	118.00	119.69	117.81	119.40	89303	4149100	1
2024.06.07	118.29	118.69	117.09	117.13	108031	6271674	1
2024.06.10	117.11	117.90	116.95	117.35	250848	5035116	1
2024.06.11	117.50	118.22	117.38	118.00	68060	5347908	1
2024.06.12	118.87	118.87	116.01	116.46	79633	13564004	1
2024.06.13	116.50	116.79	115.73	116.18	118106	6052448	1
2024.06.14	116.12	116.80	115.37	116.22	81097	5884307	1
2024.06.17	115.98	116.24	115.23	115.74	55238	3656362	1
2024.06.18	115.74	116.67	115.48	116.12	73110	3858258	1
2024.06.19	116.00	116.97	115.57	116.76	113878	7550003	1
2024.06.20	117.79	118.14	116.68	117.12	227199	10234350	1
2024.06.21	116.58	118.12	116.58	118.02	201596	8814447	1
2024.06.24	118.30	119.35	118.29	119.08	76162	4634295	1
2024.06.25	118.92	119.36	118.51	118.90	95211	3951781	1
2024.06.26	118.39	119.30	117.94	119.14	142702	4143098	1
2024.06.27	119.79	120.80	119.48	120.80	72810	3969014	1
2024.06.28	120.65	120.92	119.78	120.38	145451	6187617	1
2024.07.01	120.54	121.73	120.16	121.08	149089	4315603	1
2024.07.02	121.10	121.98	120.77	121.33	134296	5686183	1
2024.07.03	122.41	123.03	122.14	122.14	110465	7477599	1
2024.07.04	123.09	123.09	122.49	122.62	179074	7356657	1
2024.07.05	122.50	123.14	121.98	122.70	71143	5502079	1
2024.07.08	122.67	123.02	122.05	122.94	74507	3396550	1
2024.07.09	122.83	123.73	122.38	123.54	64878	3593828	1
2024.07.10	123.75	124.20	123.34	123.50	178333	5697699	1
2024.07.11	124.34	124.70	124.16	124.57	109876	8618243	1
2024.07.12	124.62	125.40	124.40	125.20	81118	4182843	1
2024.07.15	125.50	125.88	125.12	125.72	75006	4248735	1
2024.07.16	125.65	125.91	125.13	125.37	77083	6836091	1
2024.07.17	125.38	125.99	125.10	125.82	105486	7531931	1
2024.07.18	125.50	125.62	123.97	124.02	125408	10402425	1
2024.07.19	124.12	124.86	123.86	124.00	75879	5076064	1
2024.07.22	124.11	124.59	123.87	124.26	64807	3593620	1
2024.07.23	123.74	123.85	122.95	122.95	80814	4488796	1
2024.07.24	122.88	123.28	122.69	122.86	67269	3049241	1
2024.07.25	122.62	122.73	122.09	122.41	63478	3415264	1
2024.07.26	122.81	124.15	122.51	123.98	155085	11921108	1
2024.07.29	123.92	124.08	123.04	123.46	87025	4396621	1
2024.07.30	122.86	123.09	122.44	122.71	71998	2787491	1
2024.07.31	123.44	124.26	123.30	124.04	109361	3552678	1
2024.08.01	124.60	125.26	123.56	123.74	63722	4526501	1
2024.08.02	124.00	124.46	122.20	122.38	109147	6509549	1
2024.08.05	119.88	121.80	119.53	121.77	123482	6402593	1
2024.08.06	122.18	123.49	117.94	122.74	74102	4871385	1
2024.08.07	123.74	124.09	123.18	124.04	67423	2727811	1
2024.08.08	124.22	125.30	124.11	125.30	84052	4812078	1
2024.08.09	125.63	127.13	125.46	127.13	121911	7015976	1
2024.08.12	127.67	128.14	127.52	127.65	65192	10813141	1
2024.08.13	128.19	128.84	128.14	128.78	63813	7340201	1
2024.08.14	129.00	130.10	128.82	129.68	152179	8184389	1
2024.08.15	129.89	130.93	129.82	130.49	98505	11547208	1
2024.08.16	130.97	131.17	130.18	130.29	307256	7206161	1
2024.08.19	130.96	132.50	130.82	131.98	135664	4976851	1
2024.08.20	132.31	132.63	131.62	132.44	70306	5582462	1
2024.08.21	132.70	133.28	132.43	132.74	134594	4778585	1
2024.08.22	132.34	132.62	131.16	131.57	103694	7310351	1
2024.08.23	132.01	132.84	131.74	131.98	84952	5715470	1
2024.08.26	132.45	133.33	132.23	133.21	60920	2645485	1
2024.08.27	133.21	133.50	132.93	133.01	184747	3879856	1
2024.08.28	132.36	133.78	132.09	133.62	120738	5846942	1
2024.08.29	133.29	133.33	132.15	132.17	75364	7740853	1
2024.08.30	131.21	132.60	131.21	132.60	255154	4513945	1
2024.09.02	131.97	131.97	130.91	131.10	64360	2734320	1
2024.09.03	131.28	131.41	130.52	130.63	58763	3019775	1
2024.09.04	131.24	133.20	131.24	132.38	180803	3667677	1
2024.09.05	132.25	133.00	132.11	132.89	72621	3719092	1
2024.09.06	132.66	132.96	130.85	130.96	100645	4585206	1
2024.09.09	131.00	131.61	130.97	131.04	46243	4047922	1
2024.09.10	130.61	130.90	130.16	130.63	62074	3420762	1
2024.09.11	131.29	131.44	130.20	131.21	63710	3906663	1
2024.09.12	130.48	130.84	130.00	130.31	72356	4037838	1
2024.09.13	131.16	132.23	131.04	131.21	86133	4452461	1
2024.09.16	131.69	132.07	131.27	131.38	76352	3355131	1
2024.09.17	131.10	131.33	130.55	131.33	97627	4445707	1
2024.09.18	130.41	131.60	130.05	130.05	120210	6869787	1
2024.09.19	131.10	131.19	129.37	129.37	147433	8677602	1
2024.09.20	129.28	129.59	127.35	127.63	190707	10375852	1
2024.09.23	127.24	127.45	126.61	127.00	156618	9255238	1
2024.09.24	128.74	129.50	128.07	128.68	123340	5565153	1
2024.09.25	129.08	129.41	127.92	127.92	144748	4187175	1
2024.09.26	129.03	129.72	128.49	129.33	57187	5360564	1
2024.09.27	129.37	130.33	129.04	129.04	87048	5342563	1
2024.09.30	129.84	129.84	128.37	128.43	91471	4915890	1
2024.10.01	128.90	129.85	128.45	128.86	119052	7364747	1
2024.10.02	130.77	131.33	129.76	129.85	73434	6962134	1
2024.10.03	128.72	128.73	127.63	128.03	90976	9365283	1
2024.10.04	127.89	128.42	127.60	128.20	138803	3945985	1
2024.10.07	129.22	129.43	128.15	128.45	89972	8155444	1
2024.10.08	127.29	128.17	127.11	127.93	74430	4905992	1
2024.10.09	127.05	127.12	126.21	126.35	187427	10382988	1
2024.10.10	126.75	126.96	126.33	126.80	117891	3069448	1
2024.10.11	126.47	126.66	125.86	126.47	104823	3634934	1
2024.10.14	126.50	127.70	126.20	127.50	67065	4065978	1
2024.10.15	127.50	127.80	126.75	127.40	74336	8205939	1
2024.10.16	127.73	128.65	127.27	128.07	81708	5037380	1
2024.10.17	126.60	127.43	126.40	127.31	69809	4114109	1
2024.10.18	128.12	128.23	126.66	127.00	111994	6988117	1
2024.10.21	127.36	127.62	126.66	126.75	134049	3640777	1
2024.10.22	126.00	126.70	125.63	126.50	88601	4709565	1
2024.10.23	125.83	125.99	125.17	125.81	83568	4250279	1
2024.10.24	125.58	126.73	125.40	126.60	63123	6270930	1
2024.10.25	127.00	127.05	126.29	126.35	82767	4081060	1
2024.10.28	127.10	127.93	127.03	127.84	56434	3413080	1
2024.10.29	128.00	128.23	127.17	127.25	61592	3086670	1
2024.10.30	127.25	127.55	126.96	127.23	90072	3646638	1
2024.10.31	127.00	127.22	126.15	126.26	191601	4420109	1
2024.11.01	126.31	126.44	124.58	124.60	93989	5589793	1
2024.11.04	125.81	127.18	125.76	127.15	75949	4869049	1
2024.11.05	126.84	127.34	126.24	127.15	73983	2814690	1
2024.11.06	125.58	127.19	125.35	126.30	128420	6108314	1
2024.11.07	126.45	127.83	125.89	126.06	69692	5735024	1
2024.11.08	124.81	124.88	123.58	124.50	116946	13843049	1
2024.11.11	124.05	124.69	123.88	124.35	88155	6497911	1
2024.11.12	124.60	124.80	123.98	124.20	69844	4149523	1
2024.11.13	124.35	124.65	123.50	124.33	119155	4763975	1
2024.11.14	124.21	125.05	124.01	124.27	99157	4087563	1
2024.11.18	124.09	124.90	123.82	124.41	124784	4747647	1
2024.11.19	124.20	125.20	123.85	124.88	116650	5983654	1
2024.11.21	124.05	124.15	123.24	123.60	95637	5091757	1
2024.11.22	124.56	126.02	123.93	126.02	111214	7539089	1
2024.11.25	125.90	126.08	125.50	125.67	100887	4023088	1
2024.11.26	126.00	126.91	125.70	126.65	114562	3462437	1
2024.11.27	126.70	126.84	123.52	124.10	120240	9700696	1
2024.11.28	123.93	123.97	121.12	121.30	157759	11576280	1
2024.11.29	121.50	122.81	120.66	122.32	135573	9728559	1
2024.12.02	121.78	122.63	121.43	121.88	130832	6432816	1
2024.12.03	122.24	123.10	122.22	122.68	84602	4959711	1
2024.12.04	122.72	123.42	122.52	122.75	103779	4794237	1
2024.12.05	123.55	124.68	123.55	124.51	92893	9382872	1
2024.12.06	124.36	124.36	122.46	122.46	93150	6531287	1
2024.12.09	123.30	124.18	123.30	123.76	80452	4604745	1
2024.12.10	124.54	125.15	124.35	124.78	126358	3677946	1
2024.12.11	125.09	127.36	124.04	126.61	94218	6861895	1
2024.12.12	125.05	125.05	122.60	122.72	78882	6187858	1
2024.12.13	122.81	122.94	121.32	121.63	113321	7833689	1
2024.12.16	121.70	121.84	120.22	120.22	129253	9194774	1
2024.12.17	120.78	122.20	120.48	121.60	220750	12280783	1
2024.12.18	120.95	120.95	117.35	118.20	204476	7930667	1
2024.12.19	118.30	118.77	117.83	117.98	69746	6728211	1
2024.12.20	118.00	119.09	117.66	119.05	137299	7447194	1
2024.12.23	118.60	118.60	117.53	117.70	143676	6578171	1
2024.12.26	117.90	118.57	117.39	117.96	131482	3655520	1
2024.12.27	118.30	118.47	117.02	117.26	65377	7475855	1
2024.12.30	117.43	118.00	117.08	117.27	48796	6590812	1
2025.01.02	117.20	117.71	116.11	117.10	77659	7506615	1
2025.01.03	117.00	117.31	115.35	115.45	83153	4597268	1
2025.01.06	116.67	117.27	116.42	117.07	118340	4648240	1
2025.01.07	117.75	118.64	117.70	118.15	124385	7480223	1
2025.01.08	117.73	117.74	116.32	116.67	101750	3641734	1
2025.01.09	116.69	117.14	116.51	116.82	97065	6703445	1
2025.01.10	116.98	116.98	115.77	115.96	80155	3592912	1
2025.01.13	116.02	116.75	115.76	116.02	91304	4032146	1
2025.01.14	116.02	116.51	115.26	116.46	78033	3919081	1
2025.01.15	117.39	119.92	117.12	119.57	388347	8998278	1
2025.01.16	119.33	119.33	117.74	118.33	197688	7886600	1
2025.01.17	118.36	119.60	118.00	119.25	183150	7195023	1
2025.01.20	118.93	120.17	118.44	119.81	85785	5264061	1
2025.01.21	119.36	120.46	119.24	120.30	120755	6029391	1
2025.01.22	120.54	120.85	119.80	119.92	136296	4749595	1
2025.01.23	120.28	120.91	119.12	119.49	91412	4187919	1
2025.01.24	119.43	119.87	119.16	119.45	87503	5315589	1
2025.01.27	119.17	121.87	119.17	121.87	189662	7550976	1
2025.01.28	121.50	121.80	120.87	121.03	55854	3089769	1
2025.01.29	121.50	121.74	120.17	120.17	73161	4669065	1
2025.01.30	121.15	124.06	121.15	123.95	327267	16668757	1
2025.01.31	123.96	124.40	122.93	123.00	154039	9417046	1
2025.02.03	122.89	123.38	122.48	122.64	82905	3794062	1
2025.02.04	122.43	122.76	121.58	121.91	83705	2874533	1
2025.02.05	122.22	122.77	121.54	122.37	120303	4687245	1
2025.02.06	122.25	123.95	122.16	123.16	101689	7320589	1
2025.02.07	123.06	123.47	121.17	121.48	92767	6516473	1
2025.02.10	123.84	123.84	122.25	122.55	105209	7540401	1
2025.02.11	122.69	123.79	122.57	123.45	106556	7571142	1
2025.02.12	122.10	122.60	121.02	121.25	111547	5100962	1
2025.02.13	121.15	121.75	120.68	121.68	75627	3357181	1
2025.02.14	122.65	125.33	122.58	124.87	161077	11597688	1
2025.02.17	125.28	126.37	125.25	125.25	174364	6018843	1
2025.02.18	125.42	126.13	124.90	125.30	148638	3821597	1
2025.02.19	124.31	124.84	123.89	124.01	71892	3894567	1
2025.02.20	124.18	124.76	123.90	124.47	78703	5359083	1
2025.02.21	124.20	124.48	123.33	123.94	62866	4865316	1
2025.02.24	124.20	124.28	122.09	122.49	69903	4988193	1
2025.02.25	122.80	123.67	122.52	122.83	67259	3798787	1
2025.02.26	123.54	123.58	121.68	121.82	432841	3930617	1
2025.02.27	121.52	122.73	121.30	121.75	61465	3434273	1
2025.02.28	121.75	121.87	119.62	120.01	103778	6037301	1
2025.03.05	120.01	120.50	119.79	120.05	43004	2302088	1
2025.03.06	120.13	121.11	119.67	120.40	61678	5304082	1
2025.03.07	119.63	122.77	119.30	121.95	60669	4666526	1
2025.03.10	121.03	121.77	120.40	121.30	84705	4504713	1
2025.03.11	121.30	121.41	119.60	120.55	59770	3393446	1
2025.03.12	120.89	120.98	120.02	120.74	70843	4707872	1
2025.03.13	120.74	122.74	120.51	122.51	63633	5513631	1
2025.03.14	123.37	126.08	123.28	125.75	89428	7213452	1
2025.03.17	126.00	128.20	125.84	127.76	152035	4037402	1
2025.03.18	127.90	128.70	127.55	128.26	138332	4798669	1
2025.03.19	128.50	129.86	128.39	129.60	131934	7827950	1
2025.03.20	129.05	129.60	128.60	128.85	99170	6736475	1
2025.03.21	128.89	129.44	128.58	128.98	100272	5257169	1
2025.03.24	128.63	129.19	127.80	128.19	75278	6344010	1
2025.03.25	128.40	130.23	128.23	129.04	191894	6675318	1
2025.03.26	129.34	129.73	128.96	129.24	85290	8526204	1
2025.03.27	129.40	130.59	129.26	129.78	70163	6369271	1
2025.03.28	129.39	129.81	128.15	128.69	67337	5515634	1
2025.03.31	127.93	128.00	127.01	127.30	91473	6514833	1
2025.04.01	127.15	128.86	126.94	128.04	79944	4675761	1
2025.04.02	128.00	128.90	127.24	128.90	58718	4706511	1
2025.04.03	127.25	129.44	127.18	128.10	120529	5163970	1
2025.04.04	125.41	126.76	123.47	124.05	339751	17671784	1
2025.04.07	122.81	125.55	120.92	122.73	67069	5833519	1
2025.04.08	123.53	124.68	120.49	121.04	148515	6193698	1
2025.04.09	120.40	125.78	120.06	124.55	140624	9462724	1
2025.04.10	124.26	124.59	121.93	123.41	62472	4586225	1
2025.04.11	123.99	125.38	123.05	124.72	53433	5170974	1
2025.04.14	126.22	126.94	125.35	126.41	68578	4222946	1
2025.04.15	126.12	126.92	125.97	126.20	65178	4987581	1
2025.04.16	125.93	126.42	124.93	125.28	133304	9513884	1
2025.04.17	125.13	127.06	124.91	126.53	72592	10332642	1
2025.04.22	126.25	127.83	125.60	127.33	65915	5135621	1
2025.04.23	128.71	130.16	128.71	129.08	149972	7709516	1
2025.04.24	129.60	131.70	128.66	131.38	189021	10162778	1
2025.04.25	131.23	131.82	130.95	131.49	89106	9907461	1
2025.04.28	131.59	132.46	131.45	131.65	88239	6749301	1
2025.04.29	131.94	132.92	131.69	131.86	86831	11278509	1
2025.04.30	131.20	132.06	130.73	131.63	65774	9141737	1
2025.05.02	131.62	132.12	131.17	131.85	79169	6021749	1
2025.05.05	131.79	132.10	130.28	130.34	45116	3295073	1
2025.05.06	130.87	131.03	130.14	130.38	57724	4658974	1
2025.05.07	130.94	130.99	129.72	130.21	49733	3092547	1
2025.05.08	132.63	134.47	132.51	133.04	108857	5746293	1
2025.05.09	133.55	134.03	132.95	133.24	98754	7205629	1
2025.05.12	134.28	134.35	133.14	133.39	63519	5012844	1
2025.05.13	133.90	136.28	133.77	135.61	91667	9986304	1
2025.05.14	135.57	135.99	134.99	135.19	128420	10285683	1
2025.05.15	135.15	136.44	135.13	136.07	109228	6863009	1
2025.05.16	134.98	136.11	134.45	136.11	91186	10660550	1
2025.05.19	135.70	136.98	135.38	136.42	64089	4439742	1
2025.05.20	136.54	137.05	135.75	136.84	44622	3448475	1
2025.05.21	136.39	136.42	134.34	134.59	66145	3864179	1
2025.05.22	134.82	135.68	133.84	134.05	70627	5891606	1
2025.05.23	132.26	134.63	131.80	134.47	73797	5062985	1
2025.05.26	134.56	135.72	134.52	135.01	51406	3783541	1
2025.05.27	136.65	137.19	136.15	136.46	92321	5158309	1
2025.05.28	135.98	136.10	135.40	135.71	49869	3707008	1
2025.05.29	135.70	135.93	134.77	135.36	91846	4495838	1
2025.05.30	135.23	135.43	133.51	133.99	75548	5037477	1
2025.06.02	135.03	135.60	133.33	133.60	44865	3131506	1
2025.06.03	133.51	134.57	133.05	134.40	69738	4416956	1
2025.06.04	135.01	135.64	133.63	133.81	56122	4935589	1
2025.06.05	134.11	134.40	132.91	133.25	66905	4907970	1
2025.06.06	133.47	133.86	132.49	133.06	102177	8299346	1
