<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.09.21	12:00:00	105.22	106.71	105.06	105.77	75699	9918320	1
2021.09.22	00:00:00	107.60	108.20	107.47	107.62	23469	3299698	1
2021.09.22	12:00:00	107.63	109.00	107.56	107.99	80140	11679252	1
2021.09.23	00:00:00	108.27	109.42	108.12	109.28	21114	2168523	1
2021.09.23	12:00:00	109.29	109.99	109.01	109.60	77215	10340659	1
2021.09.24	00:00:00	108.61	109.10	108.15	108.24	21356	2550754	1
2021.09.24	12:00:00	108.27	109.19	108.13	109.03	59483	5344351	1
2021.09.27	00:00:00	108.93	109.40	108.33	109.17	19659	1926298	1
2021.09.27	12:00:00	109.17	110.40	107.85	108.89	63801	7090564	1
2021.09.28	00:00:00	108.57	108.82	106.90	107.06	34240	3409842	1
2021.09.28	12:00:00	107.07	107.19	105.71	105.83	72178	7432264	1
2021.09.29	00:00:00	106.88	107.50	106.13	107.39	10992	2541905	1
2021.09.29	12:00:00	107.41	107.74	106.46	106.83	41631	4791034	1
2021.09.30	00:00:00	107.35	108.04	107.16	107.44	19707	1709421	1
2021.09.30	12:00:00	107.46	108.05	106.43	106.49	88208	7343302	1
2021.10.01	00:00:00	107.01	107.73	106.95	107.39	34485	1344645	1
2021.10.01	12:00:00	107.38	108.70	107.27	108.49	45548	6676846	1
2021.10.04	00:00:00	107.51	107.52	106.25	106.41	16437	2219830	1
2021.10.04	12:00:00	106.41	106.54	105.74	106.18	55959	4436214	1
2021.10.05	00:00:00	106.23	106.72	105.81	106.55	19402	1867522	1
2021.10.05	12:00:00	106.54	107.48	106.11	106.12	72669	9407295	1
2021.10.06	00:00:00	104.71	105.47	103.97	105.02	18052	3184161	1
2021.10.06	12:00:00	105.01	106.43	104.32	106.37	70291	9927816	1
2021.10.07	00:00:00	106.73	106.96	106.27	106.74	20152	2537518	1
2021.10.07	12:00:00	106.75	107.20	106.37	106.42	55861	6082128	1
2021.10.08	00:00:00	107.82	109.07	107.62	108.93	16183	2003032	1
2021.10.08	12:00:00	108.96	110.05	108.39	108.39	65320	4576746	1
2021.10.11	00:00:00	108.66	109.60	108.34	108.90	14740	1830628	1
2021.10.11	12:00:00	108.90	109.44	107.75	107.75	55265	3479011	1
2021.10.13	00:00:00	108.03	108.69	107.68	108.53	30468	2746482	1
2021.10.13	12:00:00	108.52	109.86	108.49	109.24	72753	6685420	1
2021.10.14	00:00:00	109.45	109.45	108.78	109.25	19571	2481319	1
2021.10.14	12:00:00	109.26	109.29	108.32	108.97	60833	4080736	1
2021.10.15	00:00:00	109.05	110.16	108.67	109.92	24675	2956841	1
2021.10.15	12:00:00	109.92	110.37	109.89	110.22	65769	7766654	1
2021.10.18	00:00:00	108.80	109.26	108.42	108.90	23927	2599450	1
2021.10.18	12:00:00	108.90	110.53	108.80	109.95	95707	5041416	1
2021.10.19	00:00:00	108.33	108.87	107.56	107.80	161083	2646219	1
2021.10.19	12:00:00	107.80	107.88	105.72	106.80	87830	16108226	1
2021.10.20	00:00:00	107.19	107.49	106.23	106.89	27799	3274232	1
2021.10.20	12:00:00	106.88	107.78	105.90	106.40	174095	6717503	1
2021.10.21	00:00:00	104.49	105.31	104.24	104.62	58729	2735649	1
2021.10.21	12:00:00	104.59	104.64	101.62	103.65	264307	12347094	1
2021.10.22	00:00:00	102.46	102.93	99.15	99.46	25001	4040948	1
2021.10.22	12:00:00	99.48	103.77	98.88	102.33	134017	23053241	1
2021.10.25	00:00:00	103.74	104.54	102.96	104.30	109175	5543996	1
2021.10.25	12:00:00	104.30	105.24	103.70	104.55	160448	17709140	1
2021.10.26	00:00:00	103.37	103.64	102.60	102.70	64914	3664678	1
2021.10.26	12:00:00	102.70	103.18	102.20	102.25	119553	7413472	1
2021.10.27	00:00:00	103.15	104.10	103.15	103.67	50252	1860868	1
2021.10.27	12:00:00	103.67	104.13	101.96	102.40	188206	7597779	1
2021.10.28	00:00:00	101.84	103.00	101.81	101.94	14728	1359182	1
2021.10.28	12:00:00	101.94	103.20	100.61	100.61	150261	6209404	1
2021.10.29	00:00:00	101.99	102.04	100.21	101.51	61266	2352525	1
2021.10.29	12:00:00	101.50	101.60	99.47	99.68	144472	8273137	1
2021.11.01	00:00:00	100.76	101.44	100.41	100.95	95036	2077791	1
2021.11.01	12:00:00	100.95	102.07	100.71	101.52	299807	9077010	1
2021.11.03	00:00:00	100.80	101.75	100.14	101.38	48504	2433685	1
2021.11.03	12:00:00	101.38	102.82	100.87	102.00	147715	13146806	1
2021.11.04	00:00:00	101.52	101.52	100.51	100.56	44616	2075109	1
2021.11.04	12:00:00	100.56	100.69	98.87	99.65	126799	12658055	1
2021.11.05	00:00:00	100.50	101.57	100.40	100.87	46936	2544668	1
2021.11.05	12:00:00	100.84	101.35	100.38	100.81	124083	4566989	1
2021.11.08	00:00:00	100.12	101.75	100.10	101.51	37864	1766087	1
2021.11.08	12:00:00	101.51	101.51	100.52	100.83	128369	5390411	1
2021.11.09	00:00:00	100.98	102.63	100.95	101.91	42015	1850074	1
2021.11.09	12:00:00	101.88	102.41	101.09	101.39	120100	7469027	1
2021.11.10	00:00:00	101.26	102.82	101.06	102.77	39241	1999830	1
2021.11.10	12:00:00	102.75	103.29	101.54	102.02	132060	7346869	1
2021.11.11	00:00:00	103.54	104.24	103.23	103.99	30278	2244524	1
2021.11.11	12:00:00	103.99	104.50	103.33	103.55	115746	10626922	1
2021.11.12	00:00:00	103.30	103.87	101.93	102.27	15623	2373165	1
2021.11.12	12:00:00	102.25	102.57	101.73	102.13	55231	5194459	1
2021.11.16	00:00:00	102.73	102.85	100.63	100.68	19547	1918480	1
2021.11.16	12:00:00	100.68	101.25	100.12	100.36	77559	7558116	1
2021.11.17	00:00:00	101.50	101.54	99.77	99.80	18385	1873547	1
2021.11.17	12:00:00	99.80	100.26	98.50	99.25	64800	6766443	1
2021.11.18	00:00:00	99.37	99.87	98.70	98.90	27784	2554794	1
2021.11.18	12:00:00	98.89	98.92	98.14	98.65	99792	7962823	1
2021.11.19	00:00:00	98.79	100.02	98.34	99.84	22154	1665586	1
2021.11.19	12:00:00	99.84	99.97	99.03	99.27	70029	6722599	1
2021.11.22	00:00:00	99.53	100.45	99.06	99.92	15238	2090509	1
